D98294,Träume sind Schäume
Originaltitel:100JahreCarlBarks-Selbstbildnisse,100 Jahre Carl Barks - Selbstbildnisse
D98353,Unter Wölfen
ITL2152-2,Die Wunderkerze
ITL2315-6,Griff nach den Sternen
ITL2304-4,Picknick mit Pannen
D99199,Der Scherzkeks
ITL2173-1,Eine Spur zu realistisch
ITL2251-2,Immer Trubel mit dem Jubel
ITL2303-5,Geheimagent wider Willen
D98396,Eine blitzsaubere Sache
D2000-043,Käpt´n Wirrbarts Münze
ITL2331-4,Schlacht der Sandburgen
ITL2327-3,Ein Interview um jeden Preis
D99175,Reingelegt!
ITL2265-2,Alles für ein Haus!
ITL2241-4,Das Herrscherlein
D96021,Gondoliere im Glück
ITL2338-1,Eine einträgliche Idee
D99130,Das Feld der Elfen
ITL2333-1,Die Zeitkamera
ITL2338-2,Geteiltes Glück
ITL2144-2,Was von Träumen übrig bleibt...
ITL2302-2,Unheil an Bord
ITL2325-5,Der Ideenstau
ITL2331-3,313 Verschwindibus
ITL2329-6,Riesenverdruss mit der Supernuss
ITL2331-01,Der beste Platz
ITL2328-1,Phantomias und der versunkene Schatz
D98318,Vom Fan zum Star
ITL2322-5,Zickige Zuchtziegel
ITL2340-1,Aufreibende Autogrammjagd
ITL2340-4,Alarm! Alarm!
D98438,Der mysteriöse Melonenmampfer
ITL2312-1,Vertauschte Rollen
ITL2293-4,Das fünfblättrige Kleeblatt
ITL2303-02,Jedem seine Hütte
D96109,Fantastische Gewinne
D2000-060,Der erste Fall für OMA: Die Monster vom Schlork
ITL2341-6,Notlandung im Nordmeer
ITL2295-02,Ordnung muss sein!
ITL2280-6,Der reinste Traumterror
ITL2339-4,Unten am Fluss
D99061,Drei windige Wissenschaftler
ITL2344-5,Seltsame Gebärden
ITL2329-4,Eine Frage der Ehre
ITL2330-3,Außer Betrieb!
ITL2335-01,Schlaflos im Schlafsack
D98336,Postbote im Härtetest
D99195,In den Fängen der Mumie
ITL2332-5,Ein furioser Fachmann
ITL2346-1,Der Slogan der Ducks
D97486,Der Weltraumdrache
D98131,Drei Mickys sind zwei zu viel
ITL2341-5,Das geliehene Glück
ITL2286-2,"Iih, wie gemein!"
ITL2325-6,Grund zum Klagen
D96259,Sprung in die Zukunft
ITL2354-4,Invasion der Puppen
D99097,Die Rache des Karatemeisters
ITL2357-1,Auf falscher Fährte
ITL2351-4,Der Katastrophenarchitekt
ITL2355-5,Phantomias in der Spiegelwelt
ITL2347-4,Die Macht der Gewohnheit
D98262,Zu viele billige Krimis...
D99287,Der mächtige Samurai
ITL2310-2,Sentimentale Spielereien
D99278,Der Zauberspiegel
ITL2315-4,Vandalen im Zündstein-Tal
ITL2334-5,Pirat Schwarzbarts Schatz
ITL2352-5,Das Geheimnis des tönenden Tals
IPK87-2,Ein ehrliches Landei
ITL2353-3,Genesung wider Willen
D98003,Der Glücksstern
D99129,Der Plattfuß aus den Wäldern
ITL2351-1,Serienhelden wider Willen
ITL2168-3,Wer andern eine Grube gräbt...
D99233,Der fingierte Auftrag
ITL2338-4,Die fast vergessene Glücksmelodie
ITL2366-1,Raumheld aus Versehen
ITL2160-2,Romantische Münzsuche
ITL2309-02,Höhlenzauber
D98058,Morganas Wiederkehr
D2000-039,Der geheimnisvolle Bigfoot
ITL2364-4,Ein sparsamer Haushalt
IPM249-1,Gefährliche Träume
D2000-113,Der Geist des Wassers
ITL2321-3,Die Traummatte
ITL2343-4,Eine Stadt mit Zukunft
IPK91-2,Phantomias und der Helm der Macht
ITL2307-02,Der Bumerang
D99070,Das Gift der Amazonen
D2000-106,Die O.M.A. schlägt zurück
ITL2362-4,Das Amulett der Macht
ITL2375-5,Die Don & Rosa Show
D2000-100,Die Büchse der Pandora
ITL2370-1,Phantomias in der Falle
ITL2364-1,Rätsel um Rita Rührig
ITL2369-3,Oma Ducks Kochkünste
D99165,Ein Schweinehirt auf hoher See
D2000-037,In den Klauen der Krokonen
D2000-015,Die Zaubertruhe
ITL2374-1,Wind des Vergessens
ITL2354-5,Unter einem Dach
ITL2370-2,Furioses Führerscheinfiasko
ITL2364-01,Dussel als: Taxifahrer
ITL2367-5,Die Masche mit der Maske
ITL2363-2,Rätsel der verschwundenen Tiere
D99212,Der trübste Job im Universum
D2001-113,Ein tolles Team
ITL1919-E,Sonne über Sansolei
D2001-031,Entführung in Tibet
ITL2371-2,Der rasende Radler
ITL2375-1,Die Jagd nach dem Torjäger
ITL2353-4,Gekonnte Katastrophe
ITL2324-1,Gerangel um Diplomatengepäck
ITL2325-3,"Walpurga, der Wuchtwaran"
D98428,Eine beachtliche Leistung
D99256,Rüben gegen Römer
ITL1757-A,Der Imbiss-Palast
ITL2391-5,Fast geniale Alleingänge
D98129,Gerangel um einen Stein
ITL1109-B,Die Geldspeicher-Pyramide
ITL2334-7,Die tropische Kälte
D99294,Express zum Südpol
ITL2289-6,Das Rätsel von Cabar
ITL2337-5,Schule für Abenteurer
ITL2363-6,Ritters Freud und Leid
ITL2326-6,Die Zauberhafte Welt der Magie
ITL2322-4,In der Warteschleife
ITL2309-6,Die falsche Königin
ITL2112-3,Ein Gespenst im Geldspeicher
IPK90-1,Der schreibende Schatten
ITL2282-5,Akute Geldspeicheritis
ITL2373-2,Der Glücksmagnet
ITL1719-C,Abenteuer bis zum Abwinken
D99315,Es kann nur einen geben!
ITL2403-5,Diplomspion in geheimer Mission
ITL2359-6,Heilsamer Überfluss
ITL2334-1,Die Unglücksglocke von Krähenfels
D97047,Schlaflos in Entenhausen
ITL2381-1,Der Held in einer anderen Welt
ITL2404-5,"Gut gebrüllt, Löwe!"
ITL2318-04,Eine milde Gabe...
D98172,Donald als Testpilot
D97010,Der listige Lampengeist
ITL2391-6,Intelligente Komplizen
D2000-072,Angriff der Riesenpinguine
ITL2371-03,Typisch Dussel...
ITL2388-4,Der ungeschickte Erfinder
ITL2389-5,Superheldenhilfe für Lurchlikon
ITL2388-6,"Abrakadabra, Dussel!"
ITL2396-6,Schuhkampf in Entenhausen
ITL2369-1,Ersatzonkel gesucht!
ITL2367-02,Mehr Dampf!
D98417,Schlimmer geht immer!
D2000-101,Von Fledermenschen und Riesenspinnen
ITL2397-3,Ein perfekt ausgeklügelter Plan
ITL167-A,Riskanter Einsatz
ITL2383-1,Der geklaute Superschirm
ITL2338-3,Wieder mal ausgetrickst...
ITL2408-6,Eine geniale Geschäftsidee
ITL2409-1,Das Diät-Desaster
ITL2343-5,Der Schatz von Bagalor
D98140,Der verschollene Zug
D99177,Im Strudel der Zeit
ITL2385-2,Der Zehntausendtaler-Irrtum
D2000-085,Traumkämpfer
ITL2401-5,Der unsichtbare Regenschirm
ITL2371-4,Eine praktische kleine Erfindung
ITL2390-1,Der schurkische Hypnotiseur
ITL2383-6,Wettkampf der Paare
ITL2396-3,Von langer Hand geplant!
D99271,Die Insel der steinernen Riesen
D2000-083,Showdown in Cybertown
ITL2410-5,Blank wie der Blitz!
D2000-128,Die Spaghetti-Plantage
ITL2363-02,Ein glücklicher Autofahrer
ITL2412-2,Balsam der Vergangenheit
ITL2415-5,Allumfassende Fähigkeiten...
ITL2313-04,Ein großzügiges Angebot
ITL2404-1,Superheld im Anflug!
ITL2405-6,Der unvergleichliche Minerva III
D2000-132,"Durchhalten, Donald!"
D99047,Die Schnupfenschlacht
ITL2386-2,Dem Protopteryx auf der Spur
ITL2403-1,Pharao Zaremhabs Zepter
ITL2401-1,Der hinterlistige Hubertus Hummer
ITL2359-4,Strahlen will gelernt sein!
IPK88-1,Trügerische Gegner
ITL2425-03,Bis ins letzte Detail...
ITL2262-4,"Vorsicht, bissiger Hund!"
ITL2415-1,Der wagwasische Wandler
D99318,Eine galaktische Pechsträne
D98281,Der Taugenichts-Stein
ITL2425-2,Werbeträchtiger Marathon
ITL2364-02,Ein denkwürdiger Ölwechsel...
D98268,Die Reise zum Mond
ITL2416-2,Taxi für den Superhelden
ITL2422-4,Die Last der Bildung
ITL1982-C,"Glückwunsch, Glückspilz!"
ITL2410-2,Idyllisches Inselleben
ITL2423-4,Ein braver Hund
ITL2410-03,Sauber eingeparkt!
D98458,Hochfliegende Pläne
D99272,Gefahr aus der Tiefe
ITL2425-5,Der Burumbura aus Manamura
ITL2419-2,Sabotage auf Delta!
ITL2360-1,Videowahn an Valentin
ITL2398-2,Kampf um den Geldspeicher
ITL2420-6,Das Dimensions-Dilemma
ITL2389-1,Ritter der Tafel-Raute
D99215,Die Killerkröten von Kroarx
D2001-124,Die Geisterratten von Ratzhausen
D2000-162,Ein heiß umkämpftes Päckchen
ITL2366-02,Dussels Prototyp
ITL2418-3,Von der Muse benebelt
ITL2345-5,Panische Parkplatz-Suche
ITL2311-02,Dick aufgetragen!
ITL988-C,Der Frühling in Flaschen
ITL2402-5,Miese Machenschaften...
ITL2422-03,Fette Beute
ITL2417-3,Ein sportlicher Verlierer
ITL2421-6,Das störrische W-Ei
ITL2411-6,Verschwender wider Willen
D98246,Der Schwarze Schatten
ITL2161-1,Vergebliche Suche nach Ruhe
ITL2433-5,"Zack, ab der Lack!"
D98459,Das Rodeo an der Teufels-Schlucht
ITL2417-01,Volle Kraft voraus
ITL2413-1,Diamantenregen aus dem All
ITL2409-6,Vierkampf in Duckodilla
ITL386-C,Das Geheimnis der hohlen Eiche
ITL2310-02,Knapper Vorsprung
D98362,Die Zauberjacke
D2002-114,Die rote Sonne
ITL2427-2,Klub der Nörgler
D2001-032,Der Elefantenschreck
ITL2431-1,Fatales Finale
ITL2429-5,Der Blitzurlaub
ITL2399-2,Ein hart umkämpftes Autogramm
ITL2428-3,Das verschwundene Glück
ITL2433-4,Vier gegen einen
ITL2430-6,Schräge Scherze
ITL2433-2,Das Ende eines Mythos
D2001-009,Die Unterwasser-Pillen
ITL2412-3,Der Hilfshelfer
ITL2430-2,Piratenpoesie
ITL2384-6,Der Prachtprotz
ITL2442-01,Herrliche Heimkehr
D2000-209,Der Dampfschiff-Dämon
ITL2434-1,So will es das Gesetz!
ITL2444-01,Würdiger Nachwuchs
ITL2358-6,Der Krater im Urwald
D2000-077,Die Lampenlawine
D2002-150,Ein Herz und eine Seele
ITL2422-6,Der gute alte 313
ITL2415-01,Gestörte Nachtruhe
D2000-163,Eiskalte Experimente
ITL2362-2,Drei auf einem Rad
ITL2318-6,Der verliebte Geldspeicher
ITL2194-3,Pech auf der ganzen Linie
ITL2349-5,Hilfe für die Blümofüm
ITL2431-5,Der Feodor im Fussballtor
ITL2430-5,Superstar Pluto
ITL2446-01,Geschätzte Unordnung
ITL2420-5,Ein Fischkutter auf Abwegen
D2002-081,Der mürrische Donulk
ITL2396-1,Ein lautloses Wunder
D2000-159,Käpt´n Irrbarts Schatz
ITL2140-3,Die Ruhe selbst!
ITL2438-6,"Rache eines ""Roboters"""
ITL2198-1,Rudis rasende Reparaturen
ITL2440-5,Das verborgene Verlies
ITL2434-01,Ein Superurlaub
D99093,Der Energiekristall
D2000-063,Ein übler Schwindel
ITL2444-1,Die Herme der Heroen
ITL2442-3,Kunstvolles Outfit
ITL2449-2,Die Wunderbrille
ITL2367-01,Gedankenaustausch
ITL2445-2,Viel hilft viel
ITL2427-03,Ein schlechtes Vorbild
ITL2444-6,Retter in der Not
ITL2444-2,Künstlers Freud und Leid
ITL2446-6,Das Unglückskostüm
ITL2450-1,Gauner auf Gleisen
ITL2460-02,Ein guter Trick!
D2002-070,Mission Sasabonsam
D2002-137,Der Piratenschatz
D2002-181,Überraschung!
ITL2459-1,Heilsame Dämpfe
ITL2439-2,Alles auf den Kopf gestellt
ITL2456-4,Das schönste Auto der Welt
ITL2455-6,Der einzig wahre Phantomias
ITL2424-2,Kongress der Diebe
D99234,Kampf mit dem Drachen
D2002-059,Diät à la Düsentrieb
ITL2423-1,Die Mauser-Chroniken: Der schlafende König
ITL2477-1,Im Auge des Gesetzes
ITL2442-5,Das Gespenst von Finstermoor
ITL2419-3,Goldrausch in Entenhausen
ITL2373-4,Das schwarze Feuer
ITL2459-5,Blühendes Gold
ITL2292-4,Horrorflug an Halloween
ITL2443-1,Dynamo Duck
ITL2452-5,Ein Fischsitter für alle Fälle
D2003-015,Ein Rätsel zum Geburtstag
ITL2418-03,Gute Aussicht
ITL2426-1,Die Bucht der Riesenschnecken
IPM252-1,In der Vergangenheit gefangen
ITL2371-01,Feuchter Dank
ITL2437-2,Ferien in der Villa Lalla
ITL2307-1,Ein verkanntes Genie
ITL2460-2,Invasion der Schneemänner
ITL2286-02,"Klein, aber oho!"
ITL2448-1,Die Dachboden-Affäre
D99054,Die Schönheitskönigin
D2003-001,Herr der Klinge
ITL2439-1,Das Tal der Pharaonen
ITL2365-02,Sauber abkassiert
D98418,Schwein muss man haben!
ITL2370-01,Seltsame Sprachstörung
IPM262-1,Lieber faul als gestresst
ITL2451-2,Ein verregneter Fall
ITL2451-1,Der Heilige Drache
ITL2428-4,Ein ungewöhnliches Picknick
ITL2465-2,Der mampfende Schlafwandler
D2002-139,Kommando Krake
D2001-138,Wettkampf der Magier
D2001-148,Spiegelverkehrte Doppelgänger
ITL2437-4,Die mobilen Leuchtturmwärter
ITL2452-6,Der Doppelkopf-Taler
IPK109-1,Phantomias in der Klemme
ITL2462-1,Spaß im Stau
ITL2447-2,Gold und Silber lieb ich sehr
ITL2455-1,Bis zum letzten Teppich
ITL2304-02,Das Zauberbuch
D2000-088,Endlich allein!
D2003-014,Der verhexte Glückspilz
D2002-225,Kater Karlos Wandlung
IPM253-1,Der Starfotograf
ITL2469-1,Phantomias als Ehrengast
ITL2369-03,Ein erfahrener Sportler
ITL2478-5,Diamantenfieber
ITL2471-6,Die Pagode im Dschungel
ITL2312-04,Der ideale Butler
ITL2467-1,Weltpremiere in Hoppelhausen
ITL2303-4,Die tapfere Schneiderin
D98355,Der goldene Asteroid
D2003-018,Angriff der Ameisen
D2001-110,Der Mann mit den zwei Gehirnen
ITL2478-03,Eine kratzbürstige Erfahrung
ITL2427-5,Sturm der Leidenschaft
ITL2413-4,Der Kaminspezialist
IPK116-1,Superheld Marke Eigenbau
ITL2471-5,Eine einmalige Attraktion
ITL2369-01,Die Hightech-Hütte
IPM264-1,Theaterspektakel
ITL2471-1,Eine zweite Chance
ITL2441-2,Die Paradiesinsel
D2002-073,Fluch der Voodoo-Puppe
D/D2001-006,Die Rattenplage
ITL2376-5,Immer dem Ball nach!
D2002-149,Unsichtbare Freunde
ITL2464-2,Ein spektakulärer Diebstahl
ITL2491-1,Operation Omega
ITL2470-2,Flucht vor dem Glück
ITL2467-6,Superheld mit Superglück
ITL2412-6,Der Duft-Experte
D98395,Im Land der Fabeln
D2001-123,Der Wert des Geldes
D2002-049,Die härteste Rallye der Welt
ITL2311-04,Kreative Küche
ITL2479-6,Eine fiese Kampagne
ITL2468-2,"Such, Schnäppchen, such!"
ITL2477-03,Pharaonische Spiele
ITL2482-5,Im Tal der schwebenden Schafe
IPK112-1,Eindeutig einer zu viel
ITL2368-4,Das ideale Geschenk
ITL2479-2,Lebensechte Motive...
ITL2488-02,Voll ausgebremst
D2001-168,Streit in Hinterwaldhausen
D2003-243,Ein unvergesslicher Geburtstag
D2002-108,Das Goldene Vlies
ITL2484-4,Ein Emu mit guten Manieren
IPK114-1,Das Große Auge
ITL2482-1,Ein echter Horrortrip
ITL2483-5,Eine überraschende Wahl
ITL2480-1,Die Duck´schen Höhlen
ITL2483-4,Feilschen will gelernt sein!
D2001-147,Fest im Sattel
D2003-287,Alles für den 1. FCE
ITL2445-01,Ansichtssache
D2001-128,Unwiderstehliche Gaumenfreuden
IPM267-1,Ein traumhafter Urlaub
ITL2475-2,Die liebliche Wandelmücke
ITL2329-5,Wer braucht schon Muskeln?
ITL2436-5,Ereignisreiche Ferien
ITL2468-01,Pure Geldverschwendung
IPK113-1,Die Thunderduck 2020
ITL2381-5,Doch noch gewonnen
ITL2468-3,Gedehnte Dimensionen
D2003-094,König der Katastrophen
D2003-153,Wahrheit oder Pflicht?
ITL2461-5,Leichtfertig gehandelt
ITL2440-3,Das verräterische Detail
ITL2462-2,Der gesetzestreue Saurier
ITL2501-6,Dem Künstler auf der Spur
ITL2435-2,Perlendiebe unter Wasser
ITL2477-2,Voll daneben
ITL2488-5,Kampf gegen Megasterz
ITL2390-4,Die fiese Fliese
ITL2480-2,Eine Stadt im Moderausch
ITL2468-03,Aus Sicherheitsgründen
ITL2380-6,Bademeister Duck
ITL2484-3,Die vergessene Warnung
D2002-212,Dschingis Dhon der Eroberer
D2004-038,Fair geht vor!
ITL2414-5AP,Das letzte Geheimnis der Inkas
ITL2500-01,Überraschung unter Wasser
D2003-082,Dynamit und Diamanten
ITL2489-6,Das Strand-Paradies
ITL2488-3,Ein kleiner Störenfried
IPK110-1,Das verlorene Gedächtnis
ITL2498-03,Dumm gelaufen
D2003-080,Die vermaledeite Kiste
ITL2490-1,Geschnorrtes Glück
ITL2506-03,Streng nach Anleitung
D2002-050,Mit Göttern scherzt man nicht
D2003-222,Unter Hypnose
D2001-047,Duell in den Wolken
ITL2492-5,Voll im Glücksstress
ITL2492-3,Die Tele-Tölpel vom Dienst
ITL2496-6,Sucht die Vierfrucht!
IPK104-1,Vergesslichkeit macht Feinde
ITL2492-6,Wer Wind sät...
ITL2495-1,Ein hartnäckiger Quälgeist
D2003-160,Die Ducksche Dauerkau GmbH
D2002-002,Der Supersänger
D2002-174,Verschollen in Panagua
ITL2380-4,Freundschaft per E-Mail
ITL2497-1,Der geborene Makler
ITL2344-2,Verhextes Halloween
ITL2498-1,Immer Ärger mit Gonzales
ITL2500-6,Die neue Alarmanlage
ITL2495-4,Ein kleiner Mitternachtsimbiss
ITL2499-1,Rätsel um Null
ITL2501-3,Fallstricke des Glücks
ITL2502-6,Tumult im Untergrund
D2003-020,Alles für ein Tässchen Tee
D/D2003-029,Ein teuflisches Täuschungsmanöver
ITL2491-5,Unfreiwillig komisch
ITL2505-1,Zwei Helden im Schnee
ITL2493-1,Kampf um die Auskunft
ITL2508-6,Die Ruhe selbst
ITL2508-3,Hauptsache gemütlich!
ITL2482-6,Wer die Wahl hat...
D2003-109,In tierischer Mission
D99172,Voll im Video-Wahn
ITL2512-1,Gewagter Tausch
ITL2495-5,Ein Professor auf Abwegen
ITL2494-2,Dussels U-Bahn-Bau
ITL2507-2,Eine Frage der Zeit
ITL2488-2,Der Antitempolux 4000
IPK98-1,Die Rückkehr des Rächers
ITL2506-2,Versierte Küchenprofis
ITL2506-6,Haustausch mit Außerirdischen
ITL2512-5,Kampf um die Insel
ITL2353-1,Das Neujahrsspiel
D2003-091,Spione unter sich!
IPM288-1,Eine knifflige Aktion
ITL2515-5,Der Gesang der Sirenen
D2001-141,Die Spur des Purpurnen Rächers
ITL2333-4,Ein triumphaler Erfolg
IPK121-1,Invasion der Superhelden
ITL2517-4,Ein erfolgreicher Hochstapler
ITL135-A,Amundsens Talisman
ITL2458-4,Des Ruhmes Last...
ITL2514-6,Der frische Wind des Abenteuers
D2000-193,Die Stimmgabel des Pharaos
ITL2526-1,Stromausfall in Entenhausen
D2003-170,Geisterlehrer
ITL2516-5,Wirrwarr zu Valentin
ITL2516-6,Das Wasser der Leichtigkeit
IPK36-2,Unfehlbare Horoskope
ITL2454-6,Rasende Roller
ITL2508-1,Rätsel um die Schneekugel
ITL2502-5,Das Symbol der Sparsamkeit
D2002-044,Der Urzeit-Held
Originaltitel:UncleScroogeWhaleForHire,Walkampf
ITL2533-2,Design oder nicht sein
D2003-319,Der dämonische Doktor
ITL2468-4,Gescheitert auf hohem Niveau
IPM276-1,Willi Wirbels Schatz
ITL2529-7,Ein Pakt auf Zeit
ITL2522-03,Die Testwäsche
IPK123-1,Flucht in die Zukunft
ITL2517-3,Skulpturen der Freundschaft
ITL2488-6,Missbrauchte Memoiren
D2004-008,"Ohne Zittern, Zaudern und Zagen"
D99031,Gefangen in der Wüste
ITL2350-4,Aufwach-Stress in Entenhausen
D2003-152,Von Feinden umringt...
ITL2520-3,Der Mond im Brunnen
ITL2487-1,Mission Medusa
IPK29-3,Entenhausener Unterwelt-Spiele
ITL2510-6,Zwei Herzen und ein Sender
ITL2365-03,Hilfe vom Fachmann
ITL2520-1,Die Schlappe mit dem Schlappen
D2002-210,Zampata Dons Rückkehr
D2003-223,Ein tatkräftiger Träumer
ITL2548-3,Kraftfutter für Supergoof
ITL2516-3,Pirat Dotterbarts Schatz
D2003-242,Der Dämon des Unheils
ITL2519-01,Ein skurriler Schiri
ITL2529-2,Das Ungeheuer vom Wunschensee
ITL948-AP,Die Pyramide des Cheopsele
ITL2528-4,Mit der Kraft der Kristalle
ITL2486-5,Bodenständig statt flatterhaft
D2000-086,Der ungeahnte Urahne
D2004-229,Die Weltraumritter
ITL2523-2,Jagd nach dem Talerschein
ITL2524-7,Im Schnäppchen-Fieber
ITL2530-2,Der Chef der Herzen
DE2002-001,Spurlos verschwunden!
IPK120-1,Aufdringliche Helfer
ITL2522-7,Tumult um eine Taube
ITL2530-6,Eine zauberhafte Party
ITL2519-4,Der Anti-Alarmomat 99
D2004-125,Die dolle Donna
D2003-288,Verschluckt!
D2003-083,Eine Welt ohne Bücher
ITL2486-4,Der rabiate Roboschrank
ITL2518-1,Der größte Schatz von allen
ITL2513-7,Auf der Insel des Doktor Wo
ITL2527-3,Ein fast perfekter Parkautomat
ITL2528-2,Voll unter Strom...
D2003-023,Viel zu viele Helfer
ITL2414-1,Kampf dem Diamanten-König
ITL2504-1,"Sie suchen, wir finden"
D/D2003-017,Das Vermächtnis
ITL2537-7,Ferien mit Folgen
D2000-210,Im Abzemon-Fieber
ITL2538-6,Ein geheimnisvoller Autor
ITL2536-1,Der verwandelte Elfmeter
ITL2538-7,Inselrundfahrt
ITL2505-2,Wettstreit der Superbusse
ITL2523-7,Das Talent des Jahres
ITL2531-1,Ersatzchampion
D2004-074,Drachenritter Donald
ITL608-B,Klub der Milliardäre
D2003-101,Das Geheimnis von Venedig
ITL2527-2,Stille zu verkaufen
IPK40-2,Nächtliche Tagträume
ITL2542-7,Eine kuriose Kreuzfahrt
ITL2541-6,Der geklaute Plan
ITL2540-1,Die Speck-weg-Diät
D2003-161,Der faule Pflanzen-Franz
D2004-027,Gefangen im Spukschloss
ITL2538-1,Die Wohlfühl-Farm
ITL2534-2,Ein perfekter Assistent
D2004-291,Der beste Hund der Welt
ITL2543-7,Glückspilz im Pech
ITL2535-2,Pakt mit einer Hexe
ITL2504-5,Die Leiden eines Feinschmeckers
ITL2525-1,Aufreibende Fehlersuche
IPK33-1,Der schlimmste Feind
D2004-030,Träume werden wahr
ITL2548-1,Gemüse für den Nordpol
D2005-016,Ein Fall für Detektiv Duck: Die verschwundene Statue
ITL2532-5,Wiederbeschaffungen aller Art
D2004-054,Eine Pyramide mit Tiefgang
ITL2534-3,Guter Schlaf für alle
ISPK39-1,Eine hartnäckige Verlobte
ITL2524-01,Kindertarif
ITL2521-6,Sonntagsausflug wider Willen
ITL2518-4,Eher Schein als Sein
ITL2540-7,Schummler unter sich
D2004-094,Durchs wilde Auristan
ITL2552-5,Die Ganovenschule
ITL2523-1,Das Geheimnis des schwarzen Wals
ITL2552-7,Meister des Einparkens
ITL2547-2,Die Milliardeninsel
ITL2534-4,Schritt für Schritt...
IPK28-2,Phantomias gegen Leo Listig
ITL2557-2,Ein ständiges Auf und Ab
ITL2468-02,Vergeblicher Liebesdienst
D2002-129,Gernot Gebgerns Erbe
D2004-226,Rache ist süß
ITL2565-2,Der hüpfende Geldspeicher
D2004-063,Allein unter Piraten
ITL2526-02,Einer ist immer der Dumme
ITL2519-5,Die Quelle der Umkehr
IPK46-3,Superschurke mit einem Schlag
ITL2555-6,Hexenwahn im Hochgebirge
ITL2564-1,"Agentur ""Herz & Hand"""
ITL2503-3,Eisige Happen
IAT223-A,Spaß im Schnee
D2003-176,Unbesiegbar wie die Römer
ITL2565-1,Der Tempel des Xamoc
ITL2562-4,Schatz ohne Wert
ITL2550-2,Gleichstand ist Stillstand
ITL2559-7,Ein zartes Blümchen
ITL2553-4,Alles per Knopfdruck
ITL2554-6,Das Geheimnis der Goldonia
ITL2528-7,Kontrolle muss sein
ITL2558-2,Ein perfekter Ersatz
ITL2563-2,Blackout im Eismeer
ITL2525-5,"Trautes Heim, nicht allein..."
D2003-102,Wo ist Donald Duck?
D2005-179,Spione wie wir
ITL2572-1,Verdiente Strafe
ITL2549-7,Der geheime Garten
D2002-003,Wer einmal lügt...
ITL2541-4,Anstrengende Gastfreundschaft
ITL2551-1,Eine zauberhafte Sekretärin
ITL2571-1,Durchschlagender Erfolg
D2003-291,Schatten der Vergangenheit
D2003-325,Machen Kleider glücklich?
D2002-251,Spuk in Stampede City
ITL2446-5,Das Geisterhaus
IPK47-1,Doppelt gedoubelt
ITL2558-3,Paket aus Persien
ITL2577-2,Ein verkannter Künstler
ITL2576-6,Der Fuchs von Malaysia
ITL2584-01,Angeschmiert!
ITL2576-7,Gefährliche Hilfe
D2004-002,Ein blaublütiger Rivale
ITL2584-7,Die gestrandete Galeone
D2004-223,Skandal in Entenhausen
ITL2535-1,Der sagenhafte Superjux
ITL2555-2,Gefräßige Energiespender
ITL2535-5,Um Lichtjahre voraus
ISPK59-1,Der durchgeknallte Doppelgänger
ITL2563-5,Merkwürdige Mieter
ITL2544-7,Wettlauf um die Insel
D99204,Mit dem Kopf durch die Wand
D2005-108,Der Zauberer aus dem Sumpf
D2000-147,Im Garten der Witwe Dämonika
ITL2565-3,Anstrengender Geburtstag
ITL2569-6,Ein geruhsamer Job
IPK51-2,Superheld an der Leine
ITL2546-6,In die Wüste geschickt
ITL2520-6,Magier der Millionen
ITL2576-1,Alles für die Fische
ITL2574-2,Ein wertvoller Freund
D2004-028,Das geraubte Glück
D2005-187,Volltreffer!
ITL2395-6,Ein elektronischer Ermittler
D2004-148,In die Enge getrieben
ITL2581-1,Die Stadt in den Wolken
ITL2549-4,Völlig falsch gedacht
ITL2400-1,Das Amulett der Trolle
ITL2538-4,Super Personal
ITL2581-7,Schleudersitz zum Erfolg
D2003-126,Die Geldfälscher vom Ahornwald
D2006-001,Reif für die Insel (Rahmengeschichte)
D2004-339,"Kleine Sorgen, große Sorgen..."
D2004-257,Das geheime Tal der Elefanten
ITL2600-1,Preis der Sparsamkeit
ITL2539-1,Fiese Brüder
IPK49-3,Der glückliche Zeuge
ITL2546-5,Dussels Urlaubs-Liefer-Service
ITL2557-6,Das große Geld von Panzu-Pizzu
D2004-337,Eifersüchtig wie ein Erpel
D2005-345,Reif für die Insel - was wirklich geschah ...
D2004-154,Abenteuer unter Wasser
IPK53-1,Ein wandlungsfähiger Gegner
ITL2581-5,Die einzig wahre Liebe
ITL2590-6,Vulkan der Ideen
ITL2588-6,Hitzige Zeiten
ITL2587-6,Olympiade der Vielfraße
D/D2002-021,Tunnel ohne Wiederkehr
D2004-276,Grüne Daumen
ITL2558-1,Eine Stadt im Lachwahn
IPK56-2,Die Maske fällt!
ITL2550-3,Spektakuläre Dreharbeiten
ITL2607-7,313 ruft SOS
ITL2585-7,Marmelade macht Mut
ITL759-B,Das Geheimnis des Luna-Parks
ITL2587-1,Die Nervensäge
D2002-072,Ein absonderliches Abenteuer
D2004-135,Alles was zählt
D2003-224,Ungleiche Partner
ITL2586-7,Ein Hundeleben
ITL330-A,Rund ist nicht gesund
IPK54-2,Der fröhliche Freizeitdetektiv
ITL2607-1,Die Stütze des Hauses
IPM283-1,Dunkle Geschäfte
ITL2547-6,Hat man da noch Töne
ITL2590-7,Opfer der Kultur
D2003-040,Eine explosive Erbschaft
D2005-066,Sheriff gesucht!
ITL2592-4,Gold auf dem Mars
ITL2593-1,Der widerspenstige Koloss
ITL2599-6,Die hohe Kunst der Klempnerei
ITL2556-2,Zauber der Entzauberung
ITL2581-4,Schließfach Nummer 100
ITL2597-7,Ein heilsamer Schreck
